country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,1,0,44,200,CVP-PDC,Christlichdemokratische Volkspartei – Parti démocrate-chrétien,Conservative Peoples Party,4.728801253,40,435,723,20,531
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,0,0,1,200,EJ,Entente jurassienne,Agreement Jura,,40,435,723,20,1964
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,0,0,3,200,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,4.924811815,40,435,723,20,602
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,1,0,51,200,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,6.324926984,40,435,723,20,26
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,0,0,1,200,Grue,Grüne – Écologiste,Greens,1.688596575,40,435,723,20,141
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,0,0,8,200,LPS,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,7.296119177,40,435,723,20,458
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,0,0,8,200,LdU-ADI,Landesring der Unabhängigen – Alliance des Indépendants,Independents Alliance,,40,435,723,20,1264
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,0,0,2,200,NA-AN,Nationale Aktion gegen die Überfremdung von Volk und Heimat – Action Nationale contre l'Emprise et la Surpopulation Etrangere,National Action against Foreign Domination,9.424724579,40,435,723,20,628
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,0,0,2,200,POCH,Progressive Organisationen der Schweiz – Organisations progressistes de Suisse,Progressive Organisations of Switzerland,,40,435,723,20,964
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,0,0,1,200,PSA,Partito socialista autonomo,Autonomous Socialist Party,,40,435,723,20,224
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,0,0,3,200,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,0.526315789,40,435,723,20,1167
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,0,0,1,200,RB,Republikanische Bewegung,Republican Movement,,40,435,723,20,564
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,1,0,51,200,SP-PS,Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse,Social Democratic Party of Switzerland,1.831871387,40,435,723,20,35
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,1,0,23,200,SVP-UDC,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,7.35745614,40,435,723,20,750
CHE,Switzerland,10/21/1979,12/5/1979,Bundesrat 1979,0,0,0,1,200,UJ,Unité jurassienne,Unity Jura,,40,435,723,20,1965
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,1,0,42,200,CVP-PDC,Christlichdemokratische Volkspartei – Parti démocrate-chrétien,Conservative Peoples Party,4.728801253,40,631,129,723,531
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,0,0,3,200,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,4.924811815,40,631,129,723,602
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,1,0,54,200,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,6.324926984,40,631,129,723,26
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,0,0,1,200,FL,Freie Liste,Free List,,40,631,129,723,1966
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,0,0,3,200,Grue,Grüne – Écologiste,Greens,1.688596575,40,631,129,723,141
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,0,0,1,200,KHM,Komitee Herbert Maeder,Committee Herbert Maeder,,40,631,129,723,1967
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,0,0,8,200,LPS,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,7.296119177,40,631,129,723,458
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,0,0,8,200,LdU-ADI,Landesring der Unabhängigen – Alliance des Indépendants,Independents Alliance,,40,631,129,723,1264
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,0,0,4,200,NA-AN,Nationale Aktion gegen die Überfremdung von Volk und Heimat – Action Nationale contre l'Emprise et la Surpopulation Etrangere,National Action against Foreign Domination,9.424724579,40,631,129,723,628
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,0,0,3,200,POCH,Progressive Organisationen der Schweiz – Organisations progressistes de Suisse,Progressive Organisations of Switzerland,,40,631,129,723,964
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,0,0,1,200,PSA,Partito socialista autonomo,Autonomous Socialist Party,,40,631,129,723,224
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,0,0,1,200,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,0.526315789,40,631,129,723,1167
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,0,0,1,200,RB,Republikanische Bewegung,Republican Movement,,40,631,129,723,564
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,1,0,47,200,SP-PS,Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse,Social Democratic Party of Switzerland,1.831871387,40,631,129,723,35
CHE,Switzerland,10/23/1983,12/7/1983,Bundesrat 1983,0,1,0,23,200,SVP-UDC,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,7.35745614,40,631,129,723,750
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,1,0,42,200,CVP-PDC,Christlichdemokratische Volkspartei – Parti démocrate-chrétien,Conservative Peoples Party,4.728801253,40,358,426,129,531
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,0,0,3,200,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,4.924811815,40,358,426,129,602
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,1,0,51,200,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,6.324926984,40,358,426,129,26
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,0,0,2,200,FPS,Freiheitspartei der Schweiz,Freedom Party of Switzerland,8.055555556,40,358,426,129,1602
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,0,0,1,200,FraP,Frauen macht Politik,Feminist Green Alternative,,40,358,426,129,569
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,0,0,9,200,Grue,Grüne – Écologiste,Greens,1.688596575,40,358,426,129,141
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,0,0,1,200,KHM,Komitee Herbert Maeder,Committee Herbert Maeder,,40,358,426,129,1967
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,0,0,9,200,LPS,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,7.296119177,40,358,426,129,458
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,0,0,8,200,LdU-ADI,Landesring der Unabhängigen – Alliance des Indépendants,Independents Alliance,,40,358,426,129,1264
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,0,0,3,200,NA-AN,Nationale Aktion gegen die Überfremdung von Volk und Heimat – Action Nationale contre l'Emprise et la Surpopulation Etrangere,National Action against Foreign Domination,9.424724579,40,358,426,129,628
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,0,0,3,200,POCH,Progressive Organisationen der Schweiz – Organisations progressistes de Suisse,Progressive Organisations of Switzerland,,40,358,426,129,964
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,0,0,1,200,PSA,Partito socialista autonomo,Autonomous Socialist Party,,40,358,426,129,224
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,0,0,1,200,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,0.526315789,40,358,426,129,1167
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,1,0,41,200,SP-PS,Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse,Social Democratic Party of Switzerland,1.831871387,40,358,426,129,35
CHE,Switzerland,10/18/1987,12/9/1987,Bundesrat 1987,0,1,0,25,200,SVP-UDC,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,7.35745614,40,358,426,129,750
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,1,0,35,200,CVP-PDC,Christlichdemokratische Volkspartei – Parti démocrate-chrétien,Conservative Peoples Party,4.728801253,40,521,773,426,531
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,1,200,CsP-PCS,Christlich-soziale Partei – Parti chrétien-social,Christian Social Party,,40,521,773,426,1012
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,1,200,EDU-UDF,Eidgenössisch-Demokratische Union – Union Démocratique Fédérale,Federal Democratic Union of Switzerland,8.657895138,40,521,773,426,1318
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,1,200,EJ,Entente jurassienne,Agreement Jura,,40,521,773,426,1964
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,3,200,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,4.924811815,40,521,773,426,602
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,1,0,44,200,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,6.324926984,40,521,773,426,26
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,8,200,FPS,Freiheitspartei der Schweiz,Freedom Party of Switzerland,8.055555556,40,521,773,426,1602
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,1,200,FraP,Frauen macht Politik,Feminist Green Alternative,,40,521,773,426,569
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,14,200,Grue,Grüne – Écologiste,Greens,1.688596575,40,521,773,426,141
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,1,200,KHM,Komitee Herbert Maeder,Committee Herbert Maeder,,40,521,773,426,1967
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,10,200,LPS,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,7.296119177,40,521,773,426,458
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,2,200,LdT,Lega dei Ticinesi,Ticino League,,40,521,773,426,1500
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,5,200,LdU-ADI,Landesring der Unabhängigen – Alliance des Indépendants,Independents Alliance,,40,521,773,426,1264
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,5,200,NA-AN,Nationale Aktion gegen die Überfremdung von Volk und Heimat – Action Nationale contre l'Emprise et la Surpopulation Etrangere,National Action against Foreign Domination,9.424724579,40,521,773,426,628
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,1,200,PSA,Partito socialista autonomo,Autonomous Socialist Party,,40,521,773,426,224
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,0,0,2,200,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,0.526315789,40,521,773,426,1167
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,1,0,41,200,SP-PS,Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse,Social Democratic Party of Switzerland,1.831871387,40,521,773,426,35
CHE,Switzerland,10/20/1991,12/4/1991,Bundesrat 1991,0,1,0,25,200,SVP-UDC,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,7.35745614,40,521,773,426,750
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,1,0,34,200,CVP-PDC,Christlichdemokratische Volkspartei – Parti démocrate-chrétien,Conservative Peoples Party,4.728801253,40,105,38,773,531
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,0,0,1,200,CsP-PCS,Christlich-soziale Partei – Parti chrétien-social,Christian Social Party,,40,105,38,773,1012
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,0,0,1,200,EDU-UDF,Eidgenössisch-Demokratische Union – Union Démocratique Fédérale,Federal Democratic Union of Switzerland,8.657895138,40,105,38,773,1318
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,0,0,2,200,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,4.924811815,40,105,38,773,602
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,1,0,45,200,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,6.324926984,40,105,38,773,26
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,0,0,7,200,FPS,Freiheitspartei der Schweiz,Freedom Party of Switzerland,8.055555556,40,105,38,773,1602
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,0,0,2,200,FraP,Frauen macht Politik,Feminist Green Alternative,,40,105,38,773,569
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,0,0,8,200,Grue,Grüne – Écologiste,Greens,1.688596575,40,105,38,773,141
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,0,0,7,200,LPS,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,7.296119177,40,105,38,773,458
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,0,0,1,200,LdT,Lega dei Ticinesi,Ticino League,,40,105,38,773,1500
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,0,0,3,200,LdU-ADI,Landesring der Unabhängigen – Alliance des Indépendants,Independents Alliance,,40,105,38,773,1264
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,0,0,3,200,NA-AN,Nationale Aktion gegen die Überfremdung von Volk und Heimat – Action Nationale contre l'Emprise et la Surpopulation Etrangere,National Action against Foreign Domination,9.424724579,40,105,38,773,628
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,0,0,3,200,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,0.526315789,40,105,38,773,1167
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,1,0,54,200,SP-PS,Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse,Social Democratic Party of Switzerland,1.831871387,40,105,38,773,35
CHE,Switzerland,10/22/1995,12/13/1995,Bundesrat 1995,0,1,0,29,200,SVP-UDC,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,7.35745614,40,105,38,773,750
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,1,0,35,200,CVP-PDC,Christlichdemokratische Volkspartei – Parti démocrate-chrétien,Conservative Peoples Party,4.728801253,40,427,198,38,531
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,0,0,1,200,CsP-PCS,Christlich-soziale Partei – Parti chrétien-social,Christian Social Party,,40,427,198,38,1012
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,0,0,1,200,EDU-UDF,Eidgenössisch-Demokratische Union – Union Démocratique Fédérale,Federal Democratic Union of Switzerland,8.657895138,40,427,198,38,1318
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,0,0,3,200,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,4.924811815,40,427,198,38,602
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,1,0,43,200,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,6.324926984,40,427,198,38,26
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,0,0,1,200,FraP,Frauen macht Politik,Feminist Green Alternative,,40,427,198,38,569
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,0,0,8,200,Grue,Grüne – Écologiste,Greens,1.688596575,40,427,198,38,141
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,0,0,6,200,LPS,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,7.296119177,40,427,198,38,458
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,0,0,2,200,LdT,Lega dei Ticinesi,Ticino League,,40,427,198,38,1500
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,0,0,1,200,LdU-ADI,Landesring der Unabhängigen – Alliance des Indépendants,Independents Alliance,,40,427,198,38,1264
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,0,0,1,200,NA-AN,Nationale Aktion gegen die Überfremdung von Volk und Heimat – Action Nationale contre l'Emprise et la Surpopulation Etrangere,National Action against Foreign Domination,9.424724579,40,427,198,38,628
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,0,0,2,200,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,0.526315789,40,427,198,38,1167
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,0,0,1,200,S,solidaritéS,Solidarity,,40,427,198,38,1226
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,1,0,51,200,SP-PS,Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse,Social Democratic Party of Switzerland,1.831871387,40,427,198,38,35
CHE,Switzerland,10/24/1999,12/15/1999,Bundesrat 1999,0,1,0,44,200,SVP-UDC,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,7.35745614,40,427,198,38,750
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,1,0,28,200,CVP-PDC,Christlichdemokratische Volkspartei – Parti démocrate-chrétien,Conservative Peoples Party,4.728801253,40,206,855,198,531
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,0,0,1,200,CsP-PCS,Christlich-soziale Partei – Parti chrétien-social,Christian Social Party,,40,206,855,198,1012
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,0,0,2,200,EDU-UDF,Eidgenössisch-Demokratische Union – Union Démocratique Fédérale,Federal Democratic Union of Switzerland,8.657895138,40,206,855,198,1318
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,0,0,3,200,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,4.924811815,40,206,855,198,602
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,1,0,36,200,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,6.324926984,40,206,855,198,26
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,0,0,1,200,FraP,Frauen macht Politik,Feminist Green Alternative,,40,206,855,198,569
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,0,0,13,200,Grue,Grüne – Écologiste,Greens,1.688596575,40,206,855,198,141
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,0,0,4,200,LPS,Liberale Partei der Schweiz – Parti liberal suisse,Liberal Party of Switzerland,7.296119177,40,206,855,198,458
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,0,0,1,200,LdT,Lega dei Ticinesi,Ticino League,,40,206,855,198,1500
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,0,0,1,200,NA-AN,Nationale Aktion gegen die Überfremdung von Volk und Heimat – Action Nationale contre l'Emprise et la Surpopulation Etrangere,National Action against Foreign Domination,9.424724579,40,206,855,198,628
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,0,0,2,200,PdA,Partei der Arbeit der Schweiz,Swiss Party of Labour,0.526315789,40,206,855,198,1167
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,0,0,1,200,S,solidaritéS,Solidarity,,40,206,855,198,1226
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,1,0,52,200,SP-PS,Sozialdemokratische Partei der Schweiz – Parti Socialiste Suisse,Social Democratic Party of Switzerland,1.831871387,40,206,855,198,35
CHE,Switzerland,10/19/2003,12/10/2003,Bundesrat 2003,0,1,0,55,200,SVP-UDC,Schweizerische Volkspartei – Union Démocratique du Centre,Swiss People's Party,7.35745614,40,206,855,198,750
CHE,Switzerland,10/21/2007,12/12/2007,Bundesrat 2007,0,1,0,31,200,CVP-PDC,Christlichdemokratische Volkspartei – Parti démocrate-chrétien,Conservative Peoples Party,4.728801253,40,310,508,855,531
CHE,Switzerland,10/21/2007,12/12/2007,Bundesrat 2007,0,0,0,1,200,CsP-PCS,Christlich-soziale Partei – Parti chrétien-social,Christian Social Party,,40,310,508,855,1012
CHE,Switzerland,10/21/2007,12/12/2007,Bundesrat 2007,0,0,0,1,200,EDU-UDF,Eidgenössisch-Demokratische Union – Union Démocratique Fédérale,Federal Democratic Union of Switzerland,8.657895138,40,310,508,855,1318
CHE,Switzerland,10/21/2007,12/12/2007,Bundesrat 2007,0,0,0,2,200,EVP-PEP,Evangelische Volkspartei der Schweiz – Parti Populaire Evangelique Suisse,Protestant Peoples Party,4.924811815,40,310,508,855,602
CHE,Switzerland,10/21/2007,12/12/2007,Bundesrat 2007,0,1,0,31,200,FDP-PRD,Freisinnig-Demokratische Partei der Schweiz – Parti Radical-Democratique Suisse,Radical Democratic Party,6.324926984,40,310,508,855,26
CHE,Switzerland,10/21/2007,12/12/2007,Bundesrat 2007,0,0,0,3,200,GPL-PVL,Grünliberale Partei der Schweiz – Parti Vert-Libéral,Green Liberal Party,,40,310,508,855,308
