"country_name_short"	"Country"	"Parlgov.Party.Abbrev"	"Parlgov.Party.Name.English"	"Parlgov.Party.Name"	"party_name_ascii"	"family_name_short"	"family_name"	"left_right"	"state_market"	"liberty_authority"	"eu_anti_pro"	"cmp"	"euprofiler"	"ees"	"castles_mair"	"huber_inglehart"	"ray"	"benoit_laver"	"Recommended.CHES.party.id"	"country_id"	"ParlGov.party.id"	"family_id"	"CSIS.CHES.party.id"
"ESP"	"Spain"	"ICV"	"Initiative for Catalonia Greens"	"Iniciativa per Catalunya Verds"	"Iniciativa per Catalunya Verds"	"eco"	"Green/Ecologist"	2.6	2.6	1.7	6.6	NA	NA	NA	NA	NA	NA	NA	NA	27	2330	19	NA
"ESP"	"Spain"	"II-SP"	"Internationalist Initiative -- Solidarity between Peoples"	"Iniciativa Internacionalista – La Solidaridad entre los Pueblos"	"Iniciativa Internacionalista -- La Solidaridad entre los Pueblos"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	681	16	NA
"ESP"	"Spain"	"IP"	"Left of the Peoples"	"Izquierda de los Pueblos"	"Izquierda de los Pueblos"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	121	16	NA
"ESP"	"Spain"	"IU|PCE"	"United Left | Communist Party"	"Izquierda Unida | Partido Communista"	"Izquierda Unida | Partido Communista"	"com"	"Communist/Socialist"	2.0183	1.8937	1.7351	5.2186	33220	273	1724220	1404	3602	504	7760	504	27	118	14	504
"ESP"	"Spain"	"LVE"	"Greens Ecologists"	"Los Verdes Ecologistas"	"Los Verdes Ecologistas"	"eco"	"Green/Ecologist"	2.6	2.6	1.7	6.6	NA	NA	NA	NA	NA	NA	NA	NA	27	2301	19	NA
"ESP"	"Spain"	"P"	"We Can"	"Podemos"	"Podemos"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	27	2376	14	NA
"ESP"	"Spain"	"PA"	"Andalusian Party"	"Partidu Andalucista"	"Partidu Andalucista"	"soc"	"Social democracy"	4.85	4.86	4.43	8.725	33906	NA	NA	1407	NA	517	NA	516	27	370	11	516
"ESP"	"Spain"	"PACMA"	"Animalist Party Against Mistreatment to Animals"	"Partido Animalista Contra el Maltrato Animal"	"Partido Animalista Contra el Maltrato Animal"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	2381	16	NA
"ESP"	"Spain"	"PAR"	"Aragonese Regionalist Party"	"Partido Aragonés Regionalista"	"Partido Aragones Regionalista"	"spec"	"Special issue"	7.1909	6.2727	5.9583	8.75	33904	NA	NA	1411	NA	510	NA	510	27	1221	16	510
"ESP"	"Spain"	"PDP"	"Popular Democratic Party"	"Partido Demócrata Popular"	"Partido Democrata Popular"	"lib"	"Liberal"	5.9944	6.7	3.5	8.8	33438	NA	NA	1410	3605	NA	NA	NA	27	1224	6	NA
"ESP"	"Spain"	"PL"	"Liberal Party"	"Partido Liberal"	"Partido Liberal"	"lib"	"Liberal"	6	6.7	3.5	8.8	33439	NA	NA	NA	NA	NA	NA	NA	27	424	6	NA
"ESP"	"Spain"	"PNV"	"Basque Nationalist Party"	"Partido Nacionalista Vasco – Euzko Alderdi Jeltzalea"	"Partido Nacionalista Vasco -- Euzko Alderdi Jeltzalea"	"chr"	"Christian democracy"	6.2144	5.7468	6.5139	7.8556	33902	358	1724902	1409	3606	506	7780	506	27	1361	3	506
"ESP"	"Spain"	"PSC-PSOE"	"Socialists' Party of Catalonia"	"Partit dels Socialistes de Catalunya"	"Partit dels Socialistes de Catalunya"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	NA	NA	NA	NA	NA	NA	NA	27	1974	11	519
"ESP"	"Spain"	"PSOE"	"Spanish Socialist Workers Party"	"Partido Socialista Obrero Español"	"Partido Socialista Obrero Espanol"	"soc"	"Social democracy"	3.7377	4.0098	3.0399	9.129	33320	275	1724320	1405	3603	501	7820	501	27	902	11	501
"ESP"	"Spain"	"PSP"	"People's Socialist Party"	"Partido Socialista Popular"	"Partido Socialista Popular"	"com"	"Communist/Socialist"	4.2083	4.2273	3.7083	9.1667	NA	NA	NA	NA	NA	NA	NA	519	27	1790	14	NA
"ESP"	"Spain"	"PTE"	"Party of Labour of Spain"	"Partido del Trabajo de España"	"Partido del Trabajo de Espana"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	27	2227	14	NA
"ESP"	"Spain"	"PTE-UC"	"Workers' Party of Spain -- Communist Unity"	"Partido de los Trabajadores de España-Unidad Comunista"	"Partido de los Trabajadores de Espana -- Unidad Comunista"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	27	2028	14	NA
"ESP"	"Spain"	"UCD"	"Union of the Democratic Centre"	"Unión de Centro Democrático"	"Union de Centro Democratico"	"lib"	"Liberal"	7.1	6.7	3.5	8.8	33430	NA	NA	1410	NA	NA	NA	NA	27	135	6	NA
"ESP"	"Spain"	"UCDCC"	"Union of Centre and Christian Democracy of Catalonia"	"Unió del Centre i la Democràcia Cristiana de Catalunya"	"Unio del Centre i la Democracia Cristiana de Catalunya"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3	NA	NA	NA	NA	NA	NA	NA	NA	27	62	3	NA
"ESP"	"Spain"	"UN"	"National Union"	"Unión Nacional"	"Union National"	"right"	"Right-wing"	9.8	5.9	8.6	2.4	NA	NA	NA	1413	NA	NA	NA	NA	27	1407	40	NA
"ESP"	"Spain"	"UPyD"	"Union, Progress and Democracy"	"Unión Progreso y Democracia"	"Union Progreso y Democracia"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	276	1724010	NA	NA	NA	NA	523	27	551	6	523
"ESP"	"Spain"	"UV"	"Valencian Union"	"Union Valenciana"	"Union Valenciana"	"spec"	"Special issue"	6.0417	5.7273	5.875	8.8769	NA	NA	NA	NA	NA	512	NA	512	27	443	16	512
"ESP"	"Spain"	"Vox"	"Voice"	"Vox"	"Vox"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	27	2380	6	NA
"ESP"	"Spain"	"etc"	"others"	"others"	"others"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	1377	12	NA
"ESP"	"Spain"	"no-seat"	"no seat"	"no seat"	"no seat"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	2056	12	NA
"ESP"	"Spain"	"none"	"no party affiliation"	"no party affiliation"	"no party affiliation"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	1166	12	NA
"ESP"	"Spain"	"one-seat"	"one seat"	"one seat"	"one seat"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	2294	12	NA
"ESP"	"Spain"	"todo"	"to be coded"	"to be coded"	"to be coded"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	490	12	NA
"EST"	"Estonia"	"EEE"	"Estonian Entrepreneur Party"	"Eesti Ettevõtjate Erakond"	"Eesti Ettevotjate Erakond"	"lib"	"Liberal"	8.3333	6.7	3.5	8.8	NA	NA	NA	NA	1211	NA	NA	NA	75	1516	6	NA
"EST"	"Estonia"	"EER"	"Estonian Greens"	"Erakonna Eestimaa Rohelised"	"Erakonna Eestimaa Rohelised"	"eco"	"Green/Ecologist"	5.5556	2.6	1.7	6.6	NA	79	1233100	NA	1206	NA	NA	2207	75	219	19	2207
"EST"	"Estonia"	"EK"	"Estonian Centre Party"	"Eesti Keskerakond"	"Eesti Keskerakond"	"soc"	"Social democracy"	3.9562	3.6421	4.9947	5.0118	83411	75	1233411	NA	1204	NA	1716	2202	75	1137	11	2202
"EST"	"Estonia"	"EKD"	"Estonian Christian Democrats"	"Eesti Kristlikud Demokraadid"	"Eesti Kristlikud Demokraadid"	"chr"	"Christian democracy"	7.5789	4.7368	9.7895	1.0526	NA	76	NA	NA	NA	NA	1612	NA	75	609	3	NA
"EST"	"Estonia"	"EKK"	"Estonian Coalition Party"	"Eesti Koonderakond"	"Eesti Koonderakond"	"lib"	"Liberal"	7.2222	6.7	3.5	8.8	83713	NA	NA	NA	1209	NA	NA	NA	75	486	6	NA
"EST"	"Estonia"	"EKo"	"Estonian Citizens"	"Eesti Kodanik"	"Eesti Kodanik"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	83712	NA	NA	NA	NA	NA	NA	NA	75	1064	40	NA
"EST"	"Estonia"	"EM"	" Estonian Country Union"	"Eesti Maaliit"	"Eesti Maaliit"	"agr"	"Agrarian"	5.1	4.9	6.7	5.5	NA	NA	NA	NA	NA	NA	NA	NA	75	2403	2	NA
"EST"	"Estonia"	"EMK"	"Estonian Rural Centre Party"	"Eesti Maa-Keskerakond"	"Eesti Maa-Keskerakond"	"agr"	"Agrarian"	5.5556	4.9	6.7	5.5	NA	NA	NA	NA	1207	NA	NA	NA	75	1257	2	NA
"EST"	"Estonia"	"EPL"	"Estonian Pensioners' Union"	"Eesti Pensionaride Liit"	"Eesti Pensionaride Liit"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	1792	16	NA
"EST"	"Estonia"	"EPPE"	"Estonian Party of Pensioners and Families"	"Eesti Pensionäride ja Perede Erakond"	"Eesti Pensionaride ja Perede Erakond"	"agr"	"Agrarian"	5.1	4.9	6.7	5.5	NA	NA	NA	NA	NA	NA	NA	NA	75	2402	2	NA
"EST"	"Estonia"	"ERP"	"Res Publica Party"	"Erakond Res Publica"	"Erakond Res Publica"	"con"	"Conservative"	8.4962	8.2456	6.1053	9.2632	83611	NA	NA	NA	NA	NA	1820	NA	75	428	26	NA
"EST"	"Estonia"	"ERSP"	"Estonian National Independence Party"	"Eesti Rahvusliku Sõltumatuse Partei"	"Eesti Rahvusliku Soltumatuse Partei"	"con"	"Conservative"	7.7778	6.4	6.9	7.8	83711	NA	NA	NA	1210	NA	NA	NA	75	552	26	NA
"EST"	"Estonia"	"ERa"	"People's Union of Estonia"	"Eestimaa Rahvalliit"	"Eestimaa Rahvalliit"	"agr"	"Agrarian"	4.5812	4.8509	6.9474	6.0627	83612	78	1233612	NA	NA	NA	1768	2206	75	417	2	2206
"EST"	"Estonia"	"ERe"	"Estonian Reform Party"	"Eesti Reformierakond"	"Eesti Reformierakond"	"lib"	"Liberal"	7.8969	8.6246	5.2737	8.5715	83430	82	1233430	NA	1208	NA	1794	2203	75	113	6	2203
"EST"	"Estonia"	"ESE-D"	"Estonian Blue Party -- Democrats"	"Eesti Sinine Erakond – Demokraadid"	"Eesti Sinine Erakond -- Demokraadid"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	75	2267	6	NA
"EST"	"Estonia"	"ETE"	"Estonian Farmers Party"	"Eesti Talurahva Erakond"	"Eesti Talurahva Erakond"	"agr"	"Agrarian"	5.1	4.9	6.7	5.5	NA	NA	NA	NA	NA	NA	NA	NA	75	1796	2	NA
"EST"	"Estonia"	"I"	"Pro Patria Union"	"Isamaaliit"	"Isamaaliit"	"con"	"Conservative"	7.6169	6.414	7.3789	8.5189	83710	NA	NA	NA	1212	NA	1690	2201	75	846	26	NA
"EST"	"Estonia"	"I-DK"	"Independent -- Dimitri Klenski"	"Independent – Dimitri Klenski"	"Independent -- Dimitri Klenski"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	2031	12	NA
"EST"	"Estonia"	"I-IT"	"Independent -- Indrek Tarand"	"Independent – Indrek Tarand"	"Independent -- Indrek Tarand"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	2029	12	NA
"EST"	"Estonia"	"I-MH"	"Independent -- Martin Helme"	"Independent – Martin Helme"	"Independent -- Martin Helme"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	2030	12	NA
"EST"	"Estonia"	"I-SM"	"Independent -- Silver Meikar"	"Independent – Silver Meikar"	"Independent -- Silver Meikar"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	2345	12	NA
"EST"	"Estonia"	"I-TT"	"Independent -- Tanel Talve"	"Independent – Tanel Talve"	"Independent -- Tanel Talve"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	2344	12	NA
"EST"	"Estonia"	"IRL"	"Union of Pro Patria and Res Publica"	"Erakond Isamaa ja Res Publica Liit"	"Erakond Isamaa ja Res Publica Liit"	"con"	"Conservative"	8.4962	8.2456	6.1053	9.2632	83611	80	1233613	NA	NA	NA	1820	NA	75	1597	26	2201
"EST"	"Estonia"	"K-EUR"	"Constitution Party -- Estonian United People's Party"	"Konstitutsioonierakond – Eestimaa Ühendatud Rahvapartei"	"Konstitutsioonierakond -- Eestimaa Uehendatud Rahvapartei"	"soc"	"Social democracy"	2.0282	2.9413	6.3158	4.9241	83952	NA	NA	NA	1201	NA	1664	2205	75	1590	11	2205
"EST"	"Estonia"	"PK"	"Union of Farmers"	"Põllumeeste Kogu"	"Pollumeeste Kogu"	"agr"	"Agrarian"	2.2222	4.9	6.7	5.5	NA	NA	NA	NA	1203	NA	NA	NA	75	1553	2	NA
"EST"	"Estonia"	"R"	"Popular Front"	"Rahvarinne"	"Rahvarinne"	"soc"	"Social democracy"	3.3333	3.5	3.6	8.1	83421	NA	NA	NA	1204	NA	NA	NA	75	450	11	NA
"EST"	"Estonia"	"RKI"	"National Coalition Party Pro Patria"	"Rahvuslik Koonderakond Isamaa"	"Rahvuslik Koonderakond Isamaa"	"con"	"Conservative"	7.4	6.4	6.9	7.8	83710	NA	NA	NA	NA	NA	NA	NA	75	243	26	NA
"EST"	"Estonia"	"SDE|M"	"Social Democratic Party | Moderates"	"Sotsiaaldemokraatlik Erakond | Mõõdukad"	"Sotsiaaldemokraatlik Erakond | Moodukad"	"soc"	"Social democracy"	4.1915	3.4667	3.1737	7.7982	83410	83	1233410	NA	1205	NA	1742	2204	75	1448	11	2204
"EST"	"Estonia"	"SK"	"Independent Royalists"	"Sõltumatud Kuningriiklased"	"Soltumatud Kuningriiklased"	"spec"	"Special issue"	NA	NA	NA	NA	83901	NA	NA	NA	NA	NA	NA	NA	75	25	16	NA
"EST"	"Estonia"	"TEE"	"Future Estonia | Independence"	"Tuleviku Eesti | Iseseisvuspartei"	"Tuleviku Eesti | Iseseisvuspartei"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	NA	NA	NA	NA	NA	NA	NA	NA	75	1794	40	NA
"EST"	"Estonia"	"V"	"Left Alternative"	"Vasakvoimalus"	"Vasakvoimalus"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	75	1793	14	NA
"EST"	"Estonia"	"VEE"	"Russian Party in Estonia"	"Vene Erakond Eestis"	"Vene Erakond Eestis"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	75	2266	26	NA
"EST"	"Estonia"	"VKR"	"People's Party of Republicans and Conservatives"	"Vabariiklaste ja Konservatiivide Rahvaerakond"	"Vabariiklaste ja Konservatiivide Rahvaerakond"	"con"	"Conservative"	7.4	6.4	6.9	7.8	83610	NA	NA	NA	NA	NA	NA	NA	75	1395	26	NA
"EST"	"Estonia"	"VO"	"Bloc Justice"	"Valimisliit Õiglus"	"Valimisliit Oiglus"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	75	1795	14	NA
"EST"	"Estonia"	"none"	"no party affiliation"	"no party affiliation"	"no party affiliation"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	426	12	NA
"EST"	"Estonia"	"todo"	"to be coded"	"to be coded"	"to be coded"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	75	1439	12	NA
"FIN"	"Finland"	"AS"	"Aland Coalition"	"Åländsk Samlingin ääntä – Åländsk Samling"	"Alandsk Samlingin aanta -- Alandsk Samling"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	66	16	NA
"FIN"	"Finland"	"DL|VAS"	"Democratic Union | Left Alliance"	"Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet "	"Demokraattinen Liitto -- Demokratiska Forbundet | Vasemmistoliitto -- Vansterforbundet "	"com"	"Communist/Socialist"	2.1843	1.8661	3.3406	5.165	14221	97	1246223	601	1301	1404	5777	1404	67	1292	14	NA
"FIN"	"Finland"	"Deva"	"Democratic Alternative"	"Demokraattinen Vaihtoehto – Demokratiskt Alternativs"	"Demokraattinen Vaihtoehto -- Demokratiskt Alternativs"	"com"	"Communist/Socialist"	1.3	1.4	3	0.55	14222	NA	NA	NA	NA	1407	NA	NA	67	229	14	NA
"FIN"	"Finland"	"Eko"	"Ecological Party"	"Ekologinen puolue – Ekologiska partiet"	"Ekologinen puolue -- Ekologiska partiet"	"eco"	"Green/Ecologist"	4.75	4.5	3.75	2.5	NA	NA	NA	NA	NA	NA	NA	1413	67	1105	19	1413
"FIN"	"Finland"	"IK"	"Patriotic People's Movement"	"Isänmaallinen Kansanliike – Fosterländska Folkrörelsen Patriotic"	"Isanmaallinen Kansanliike -- Fosterlandska Folkrorelsen Patriotic"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	67	957	26	NA
"FIN"	"Finland"	"KD"	"Christian Democrats"	"Kristillisdemokraatit – Kristdemokraterna"	"Kristillisdemokraatit -- Kristdemokraterna"	"chr"	"Christian democracy"	7.1884	4.9438	8.3076	3.2103	14520	92	1246520	607	1309	1409	5657	1409	67	1463	3	1409
"FIN"	"Finland"	"KESK"	"Centre Party"	"Keskusta"	"Keskusta"	"agr"	"Agrarian"	5.8027	4.9349	7.2203	5.5267	14810	90	1246810	603	1306	1403	5677	1403	67	94	2	1403
"FIN"	"Finland"	"KOK"	"National Coalition Party"	"Kansallinen Kokoomus – Samlingspartiet"	"Kansallinen Kokoomus -- Samlingspartiet"	"con"	"Conservative"	7.2451	7.6408	5.5872	9.0846	14620	86	1246620	608	1308	1402	5697	1402	67	1118	26	1402
"FIN"	"Finland"	"Ka"	"People's Party"	"Kansanpuolue"	"Kansanpuolue"	"agr"	"Agrarian"	5.1	4.9	6.7	5.5	NA	NA	NA	NA	NA	NA	NA	NA	67	2292	2	NA
"FIN"	"Finland"	"L"	"Liberals"	"Liberaalit – Liberalerna"	"Liberaalit -- Liberalerna"	"lib"	"Liberal"	5.7167	6.7	3.5	9.05	14420	NA	NA	604	1304	1410	NA	NA	67	1219	6	NA
"FIN"	"Finland"	"NSP"	"Young Finns"	"Nuorsuomalaiset – Ungfinnarna"	"Nuorsuomalaiset -- Ungfinnarna"	"lib"	"Liberal"	6	6.7	3.5	8.8	14430	NA	NA	NA	NA	1412	NA	NA	67	1009	6	NA
"FIN"	"Finland"	"PMP"	"Party of Smallholders and Rural People"	"Pienviljelijäin ja maalaiskansan puolue"	"Pienviljelijain ja maalaiskansan puolue"	"agr"	"Agrarian"	5.1	4.9	6.7	5.5	NA	NA	NA	NA	NA	NA	NA	NA	67	2293	2	NA
"FIN"	"Finland"	"POP"	"Constitutional People's Party"	"Perustuslaillinen Oikeistopuolue – Konstitutionella högerpartiet"	"Perustuslaillinen Oikeistopuolue -- Konstitutionella hogerpartiet"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	67	1389	26	NA
"FIN"	"Finland"	"RKP-SFP"	"Swedish People's Party"	"Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland"	"Ruotsalainen Kansanpuolue -- Svenska Folkepartiet i Finland"	"lib"	"Liberal"	6.3906	6.7295	3.8385	8.5284	14901	96	1246901	606	1305	1406	5757	1406	67	585	6	1406
"FIN"	"Finland"	"Rt"	"Reform Group"	"Remonttiryhmä"	"Remonttiryhma"	"spec"	"Special issue"	6.6	5.8	6.8	5	NA	NA	NA	NA	NA	NA	NA	1412	67	638	16	1412
"FIN"	"Finland"	"SEP"	"Finnish Pensioners Party"	"Suomen Eläkeläisten Puolue– Finlands Pensionärers Parti"	"Suomen Elakelaisten Puolue -- Finlands Pensionarers Parti"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	1576	16	NA
"FIN"	"Finland"	"SKP-Y"	"Communist  Party of Finland (Yhtenaisyys)"	"Suomen Kommunistinen Puolue  (Yhtenäisyys) – Finlands Kommunistiska Partiet (Enhet)"	"Suomen Kommunistinen Puolue (Yhtenaisyys) -- Finlands Kommunistiska Partiet (Enhet)"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	91	NA	NA	NA	NA	NA	NA	67	806	14	NA
"FIN"	"Finland"	"SKYP"	"Finnish People's Unity Party"	"Suomen kansan yhtenäisyyden puolueen – Finlands folks enhetsparti"	"Suomen kansan yhtenaisyyden puolueen -- Finlands folks enhetsparti"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	67	139	26	NA
"FIN"	"Finland"	"SP-P"	"Finnish Party -- True Finns"	"Suomen Puolue – Perussuomalaiset"	"Suomen Puolue -- Perussuomalaiset"	"agr"	"Agrarian"	6.6331	4.8745	7.999	1.0945	14820	89	1246820	605	1307	1405	5717	1405	67	200	2	1405
"FIN"	"Finland"	"SPP"	"Finnish Small Farmers' Party"	"Suomen Pienviljelijäin Puolue – Finska Småbrukarpartiet"	"Suomen Pienviljelijain Puolue -- Finska Smabrukarpartiet"	"agr"	"Agrarian"	5.1	4.9	6.7	5.5	NA	NA	NA	NA	NA	NA	NA	NA	67	920	2	NA
"FIN"	"Finland"	"SSDP"	"Social Democratic Party of Finland"	"Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti"	"Suomen Sosialidemokraattinen Puolue -- Finlands Socialdemokratiska Parti"	"soc"	"Social democracy"	3.5595	3.5454	4.2417	8.621	14320	94	1246320	602	1303	1401	5737	1401	67	395	11	1401
"FIN"	"Finland"	"SV"	"Swedish Left"	"Ruotsalainen vasemmisto – Svensk vänster"	"Ruotsalainen vasemmisto -- Svensk vanster"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	67	1565	14	NA
"FIN"	"Finland"	"TPSL"	"Social Democratic League of Workers and Smallholders"	"Tyäväen ja Pienviljelijäin Sosialdemokraattinen Liitto – Arbetarnas och Småbrukarnas Socialdemokratiska Förbund"	"Tyavaen ja Pienviljelijain Sosialdemokraattinen Liitto -- Arbetarnas och Smabrukarnas Socialdemokratiska Forbund"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	14310	NA	NA	NA	NA	NA	NA	NA	67	1108	11	NA
"FIN"	"Finland"	"VEU"	"Anti-EU Movement"	"Vaihtoehto EU:Lle"	"Vaihtoehto EU:Lle"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	1649	16	NA
"FIN"	"Finland"	"VIHR"	"Green League"	"Vihreä Liitto – Gröna Förbundet"	"Vihrea Liitto -- Grona Forbundet"	"eco"	"Green/Ecologist"	3.6465	3.4279	2.2671	6.9709	14110	98	1246110	NA	1302	1408	5797	1408	67	1062	19	1408
"FIN"	"Finland"	"VL"	"Liberal League"	"Vapaamielisten Liitto – De Frisinnades Förbund"	"Vapaamielisten Liitto -- De Frisinnades Forbund"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	67	1109	6	NA
"FIN"	"Finland"	"VSL"	"League for Free Finland"	"Vapaan Suomen Liitto – Självständighetspartiet"	"Vapaan Suomen Liitto -- Sjalvstandighetspartiet"	"spec"	"Special issue"	NA	NA	NA	NA	NA	85	NA	NA	NA	NA	NA	NA	67	979	16	NA
"FIN"	"Finland"	"no-seat"	"no seat"	"no seat"	"no seat"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	2054	12	NA
"FIN"	"Finland"	"none"	"no party affiliation"	"ei kukaan – ingen"	"ei kukaan -- ingen"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	1119	12	NA
"FRA"	"France"	"AC"	"Centrist Alliance"	"Alliance centriste"	"Alliance centriste"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	43	2078	6	623
"FRA"	"France"	"AO"	"Alliance of the Overseas"	"Alliances des outre-mers"	"Alliances des outre-mers"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	43	2400	14	NA
"FRA"	"France"	"ARS"	"Republican and Social Action"	"Action républicaine et sociale"	"Action republicaine et sociale"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	43	2358	26	NA
"FRA"	"France"	"CD"	"Democratic Centre"	"Centre démocrat"	"Centre democrat"	"chr"	"Christian democracy"	5.7216	5.9852	5.4033	8.9659	31522	NA	NA	NA	1408	NA	NA	613	43	1491	3	NA
"FRA"	"France"	"CDP"	"Centre Democracy and Progress"	"Centre démocratie et progrés"	"Centre democratie et progres"	"chr"	"Christian democracy"	5.8695	5.9852	5.4033	9.0869	31523	NA	NA	NA	NA	607	NA	613	43	885	3	NA
"FRA"	"France"	"CDS"	"Centre of Social Democrats"	"Centre des Démocrates Sociaux"	"Centre des Democrates Sociaux"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3	NA	NA	NA	NA	NA	NA	NA	NA	43	2265	3	NA
"FRA"	"France"	"CNIP"	"National Centre of Independents and Peasants [Conservatives]"	"Centre national des indépendants et paysans"	"Centre national des independants et paysans"	"con"	"Conservative"	7.5636	6.4495	7.2219	7.2286	31622	NA	NA	707	NA	609	NA	609	43	1414	26	NA
"FRA"	"France"	"CPNT"	"Hunting, Fishing, Nature, Tradition"	"Chasse, pêche, nature, traditions"	"Chasse, peche, nature, traditions"	"agr"	"Agrarian"	7.8	7.25	7.875	2.2222	NA	109	NA	NA	NA	NA	NA	619	43	259	2	619
"FRA"	"France"	"CeD"	"Centre Right"	"Centre-droit"	"Centre-droit"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	43	2250	26	NA
"FRA"	"France"	"CeG"	"Centre Left"	"Centre-gauche"	"Centre-gauche"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	NA	NA	NA	NA	NA	NA	NA	43	2251	11	NA
"FRA"	"France"	"DLR"	"Arise the Republic"	"Debout la république"	"Debout la republique"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	43	2399	26	NA
"FRA"	"France"	"FN"	"National Front"	"Front national"	"Front national"	"right"	"Right-wing"	9.6854	7.4011	9.2889	0.2157	31720	113	1250720	708	1412	610	5817	610	43	270	40	610
"FRA"	"France"	"G"	"Gaullists"	"Gaulliste"	"Gaulliste"	"con"	"Conservative"	8.2	6.4	6.9	7.8	31621	NA	NA	706	NA	NA	NA	NA	43	1094	26	NA
"FRA"	"France"	"GDR"	"Democratic and Republican Left"	"Gauche démocrate et républicaine"	"Gauche democrate et republicaine"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	43	2272	14	NA
