country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	position	pro_anti	eu_salience	eu_dissent	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	galtan	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principle	relig_salience	immigrate_policy	immigra_salience	multiculturalism	multicult_salience	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience
"it"	"west"	"EU member state"	1999	6	823	32520	"PPI"	1.7	.5	1996	4.24	"christdem"	"in government"	6.5	"pro European integration"	2.666667	.5000001		5.5999999	5.4000001		5.25		6.3333335	5.8000002	5.8000002	6.1666665		4.8333335	4	6.3333335																														
"it"	"west"	"EU member state"	1999	6	824		"PsDA"	.7	0	1996		"regionalist"	"not in government"	5.25	"pro European integration"	2	1.25		"neutral towards expanding EP powers"	4.6666665		"neutral towards a common employment policy"		6.3333335	3.5	6	"neutral towards a common foreign and security policy"		4.1999998	3.6666667	6.25																														
"it"	"west"	"EU member state"	1999	6	825	32321	"RI"	4.3	1.3	1996	1.14	"no family"	"in government"	6.5	"pro European integration"	2.933333	.9999999		5.5999999	5.8000002		5.75		5.25	5.5999999	5.4000001	6.4000001		4.8333335	6.1666665	5.1999998																														
"it"	"west"	"EU member state"	1999	6	826		"SEG"			1996		"no family"	"not in government"	6	"pro European integration"	1.6	0		5.8000002	5.5999999		5.5		4.8000002	4.8000002	4.25	5.75		6	6.4000001	4.5999999																														
"it"	"west"	"EU member state"	1999	6	827		"SVP"	1.7	.5	1996	.5	"regionalist"	"not in government"	4.8000002	"pro European integration"	1.6	.625		5	5.5		6		5.5	6.5	4.6666665	5.5		5.8000002	5.5	6.8000002																														
"it"	"west"	"EU member state"	2002	14	802	32220	"DS"	16.6	22.7	2001	17.34	"socialist"	"not in government"	6.46	"pro European integration"	3.64	1.966667		5.92		5.42	5.8	4.8	6.33	6.09	6.36	6.33		3.14	3.42	2.54																														
"it"	"west"	"EU member state"	2002	14	803	32212	"RC"	5	1.8	2001	4.27	"rad left"	"not in government"	3.54	"neutral"	2.31	2.644444		5.2		3.08	4.2	"neutral toward agricultural policy"	5.82	6.2	5.5	3.09		1.93	.71	2.62																														
"it"	"west"	"EU member state"	2002	14	805	32710	"AN"	12	16.3	2001	10.3	"rad right"	"in government"	4.31	"neutral"	2.57	4.277778		3.8		3.82	3.8	5.9	5.67	3.3	"neutral towards a common policy on political asylum"	3.75		7.79	5.29	8.71																														
"it"	"west"	"EU member state"	2002	14	811	32720	"LN"	3.9	4.9	2001	4.49	"regionalist"	"in government"	2.31	"anti European integration"	2.64	1.877778		2.75		2.42	1.9	4.6	3.09	2.9	2.64	2.17		7.71	7.28	8.23																														
"it"	"west"	"EU member state"	2002	14	814	32521	"CCD"	1.6	3.3	2001	2.59	"christdem"	"in government"	6.15	"pro European integration"	3	1.577778		5.33		5.6	4.9	5.8	6	4.73	5.36	5.45		5.86	5.21	7.62																														
"it"	"west"	"EU member state"	2002	14	815	32610	"FI"	29.4	29.2	2001	25.17	"cons"	"in government"	4.62	"pro European integration"	2.79	4.955555		4.3		5.25	4.1	5	5.33	3.6	4.82	4.25		6.93	7.93	6.31																														
"it"	"west"	"EU member state"	2002	14	818		"CDU"	1.6	3.3	2001	2.15	"christdem"	"in government"	6.23	"pro European integration"	3	1.577778		5.42		5.5	4.8	5.6	6.09	4.64	5.27	5.36		6	5.29	7.85																														
"it"	"west"	"EU member state"	2002	14	819		"DEM"	7.25	6.55	2001		"liberal"	"not in government"	6.45	"pro European integration"	3.67	1.111111		6.3		6.09	5.7	4.89	6.18	5.82	6.09	6.09		3.92	4.25	4.1																														
"it"	"west"	"EU member state"	2002	14	823	32520	"PPI"	4.6	4.16	2001	4.24	"christdem"	"not in government"	6.46	"pro European integration"	3.57	1.711111		6.25		5.83	5.5	5.6	6.25	5.27	6.09	6.09		4.42	4.21	5.38																														
"it"	"west"	"EU member state"	2002	14	825	32321	"RI"	1.2	1.08	2001	1.14	"no family"	"not in government"	5.92	"pro European integration"	3.25	1.611111		6.1		6	5.7	4.22	5.91	5.18	5.73	5.91		5.23	5.77	5.83																														
"it"	"west"	"EU member state"	2002	14	828	32902	"IdV"	3.9	0	2001		"liberal"	"not in government"	5	"pro European integration"	2.2	1		4.88		4.5	4.63	4.17	5.14	4.57	5	5.33		"center"	5.08	6.45																														
"it"	"west"	"EU member state"	2002	14	829		"UDEUR"	1.2	1.08	2001		"liberal"	"not in government"	5.77	"pro European integration"	2.69	1.755556		5.11		5.09	4.7	5.44	6.2	4.56	5.4	5.4		5.57	4.93	6.64																														
"it"	"west"	"EU member state"	2006	8	802	32220	"DS"	18.7	22.05	2006	18.14167	"socialist"	.5	6.88	"pro European integration"	3.63	2.13		6.5		6.14			6.2			6.43	5.75	2.71	3	2.88	1.86	6.14	3	5	2.17	7.5	2.86	6.14	2	6.8	2.17	3.67	3	6.33	2.25		2.67	3.786			1.8	5.4	4	6			2.67	7	2	7.5
"it"	"west"	"EU member state"	2006	8	803	32212	"RC"	5.7	6.5	2006	6.1	"rad left"	.5	3	"anti European integration"	2.38	2		4.83		2.86			5.6			3.57	4.33	1.29	.43	.75	.14	7	.67	6.33	.17	9.67	1	6.57	6	7.8	.67	4.17	2	7.5	2		2	4			1.4	6.2	6	2.8			.33	8.17	.8	8.25
"it"	"west"	"EU member state"	2006	8	805	32710	"AN"	12.3	11.3	2006	11.5	"rad right"	.5	4.75	"pro European integration"	2.25	3		4.33		4.71			5.8			4.14	3.57	8	5.43	8.88	5.71	5.71	4.67	4.5	5.5	4.67	9.15	7.3	9.2	9.4	8	6.33	7	8.33	9.5		6.33	5			9.4	7	6.6	7.2			7.33	7.67	7.2	6.25
"it"	"west"	"EU member state"	2006	8	807		"SDI"	1.46	1.71	2006	2.591667	"socialist"	.5	6.43	"pro European integration"	2.63	.6		6.2		5.67			5.8			6.17	5	3.86	3.83	1.38	3	5.14	3.2	4	3	5.83	1.5	6.67	1	7.4	.5	3.33	3.5	5.8	3.25		2	3			2.5	6	3.75	5.33			4.4	4.8	2.2	6.5
"it"	"west"	"EU member state"	2006	8	808	32110	"VERDI"	2	2.4	2006	2.5	"green"	.5	5.88	"pro European integration"	3	1.63		6.2		5.17			6			5.43	5.6	2.29	3	.63	1.14	5.5	2.5	4.5	2.5	6	.5	7	.6	8.4	.5	3.6	1.83	5.83	2.75		3.67	6.33			1	6	3.75	6.2			1.6	6.67	1	7
"it"	"west"	"EU member state"	2006	8	811	32720	"LN"	4.5	4.1	2006	5	"regionalist"	.5	1.5	"anti European integration"	3	1.63		2.17		3.57			3.4			2.57	1.25	8.71	8.14	8.75	8.71	7.57	7.67	7.67	8	5	9.71	8.43	8.6	8.8	6.5	5	8.17	8.5	10		6	6			9	8	3.8	10			6.5	6.67	8.6	7.25
"it"	"west"	"EU member state"	2006	8	813		"RAD"	1.05	1.15	2006	2.3	"liberal"	.5	6.5	"pro European integration"	3.38	.29		6.8		5.83			6			6.17	5.76	3.83	6.67	.13	4	7	6.5	6.17	5	4.8	.5	8	.4	7.8	.17	4	2.4	5.2	3.5		2	4			.8	6.75	3.75	7			5.67	5.6	1.2	8.25
"it"	"west"	"EU member state"	2006	8	814	32521	"UDC"	6.8	6.2	2006	5.9	"christdem"	.5	6.25	"pro European integration"	2.75	1.13		5		5.86			6			4.86	4.33	5.86	5.14	7.63	6	5.29	5.17	4.33	5.5	4.67	7.14	7	8.8	9.4	9.6	9.67	5.83	5.5	8.25		7	4.33			6.5	3.25	5.8	5.8			8.17	8	5.8	5.5
"it"	"west"	"EU member state"	2006	8	815	32610	"FI"	23.6	22.2	2006	21	"cons"	.5	4.13	"neutral"	2.5	2.5		"neutral towards expanding EP powers"		4.86			5.4			3.57	5.38	7.14	7.71	7	8.14	7.29	7.5	7.5	7.33	4.17	6.86	6.71	7.2	6.4	7.33	5.17	6.67	7.17	8.25		4	4.67			7	4	4.6	6.4			9.5	9.5	6.8	4.75
"it"	"west"	"EU member state"	2006	8	819		"DL"	10.9	12.85	2006	9.070833	"liberal"	.5	"strongly in favor"	"pro European integration"	3.63	1.13		6.5		6.14			6.2			6.43	5.63	4	4.43	5.13	3.43	6.29	3.83	5.5	3.33	7	4	6.14	4.2	7	5.83	6.17	3.17	6	3.5		4.33	3			2.8	5.8	4	5.8			3.5	6.67	2.2	7.25
"it"	"west"	"EU member state"	2006	6	827		"SVP"	.5	.6	2006	.5	"regionalist"	"not in government"	6.33	"pro European integration"	2.33	1		6.33		5.25			5			5.75	2.75	"center"	4.67	7	4.67	5.33	4.67	4.33	4	4	5.67	6.33																						
"it"	"west"	"EU member state"	2006	8	828	32902	"IdV"	2.3	2.7	2006	2.1	"liberal"	.5	5.57	"pro European integration"	1.75	.6		6.25		5.2			6			6.2	4.25	4.83	4.6	5.43	4	7.75	4.5	5	3.75	5	5.6	8.25	3.33	6.5	5	1.528		5.67							3.33		4				2.75	5.33	3	6
"it"	"west"	"EU member state"	2006	8	829		"UDEUR"	1.4	1.6	2006	1.3	"liberal"	.5	6.29	"pro European integration"	2.14	.8		6.25		5.8			5.8			6.2	"neutral"	"center"	4.29	7.75	3.71	5.4	3.6	3.8	3.67	5.17	5	6	7.2	8.2	8.5	9.17	5.4	6.2	5.75		6	6.33			3	5	5.2	6			5.2	5.8	3.75	6.5
"it"	"west"	"EU member state"	2006	6	830	32522	"PP"	.9	0	2006	1.1	"cons"	"not in government"	4.6	"neutral"	1.8	1		5.67		"neutral toward expanding EU powers on the internal market"			5.25			4.2	3.2	5.75	4.5	8	3.75	4.67	4	3.75	3.75	6.25	6.5	6.5	7.67	6	6.67	7.33	5.67	4.67	7.33								6.33				5	5	6	1.33
"it"	"west"	"EU member state"	2006	7	832		"MRE"	1.56	0	2006	1.295833	"liberal"	"not in government"	"strongly in favor"	"pro European integration"	3.17	.83		6.75		6.17			6.25			6.5	5.6	4.33	4.75	3.83	4	6.6	4.5	5.25	4.5	6.4	4	6.8	2.75	7.4	1.75	4	6.25	6.75	3.67							5.67	3.5				4	6	4.33	7.67
"it"	"west"	"EU member state"	2006	8	835		"NPSI"	.7	.6	2006	2	"no family"	.5	5.33	"pro European integration"	2.33	1.33		5.25		5.5			5.6			4.71	4.6	5.43	5.67	3.57	5	5.2	4.8	3.6	5.2	4.75	5.4	4.8	2.75	3.4	2.8	1.75	6.25	4.67	3.75		2.33	2.33			2.33	4.33	4.25	3.67			6.75	5.25	5	6
"it"	"west"	"EU member state"	2006	8	836	32213	"PdCI"	2.3	2.5	2006	2.4	"rad left"	"not in government"	2.75	"anti European integration"	2	.5		4.8		2.67			5.8			"neutral towards a common foreign and security policy"	3.8	.86	.29	.88	.29	6.5	.5	6	.17	9.67	.86	6.57	.6	7.8	.5	3.8	2	7.2	2		2	4.67			1.4	6.25	5.4	3			.33	7.5	1	8.25
"it"	"west"	"EU member state"	2010	9	803	32212	"RC"	.78	0	2008	3.4	"rad left"	"not in government"	3.25		2.125	3.2	2.33333	5		2.875			5.7142859			3.3333333	"neutral"	.55555558	.66666663	.77777779	.666667	9.11111	.777778	7	.555556	9.375	2.125	7	.666667	8.25	.375	5.5	.625	7	1.5	7.66667	2.83333	2.5	1.625	7			5.57143	3.71429	8.25	8.28571			1.125	6.77778
"it"	"west"	"EU member state"	2010	9	805	32710	"AN"			2008		"rad right"	"not in government"	5.75		2.5	3.6	1.55556	5.3333335		5			6.5999999			5.6666665	4.25	7.333333	5.2222223	7.333333	5.5	5.875	5.42857	6.14286	4.875	5.85714	8.25	7.55556	7.22222	6.14286	7	5.25	6.875	7.875	6.28571	7.66667	5.6	2.66667	6.85714	4.57143			6.57143	5	2.57143	7.66667			5.5	6.71429
"it"	"west"	"EU member state"	2010	9	808	32110	"VERDI"	.78	0	2008		"green"	"not in government"	5.8571429		2.714286	1.75	1.57143	6.5		5.1666665			6.4000001			5.5999999	5.1999998	1.75	2	.75	1.57143	8.14286	2.14286	6.71429	2	7.71429	2.14286	6.71429	.625	8.66667	.428571	5.57143	1.14286	7.83333	1.16667	7.2	5.2	5	.285714	9.71429			3.16667	6	7.14286	7.83333			.857143	7.66667
"it"	"west"	"EU member state"	2010	9	811	32720	"LN"	8.3	9.5	2008	10.2	"regionalist"	"in government"	2.6666667		2.777778	2	2.55556	3.25		3.625			4.3333335			3.75	1.625	8.5555553	7.333333	8.4444447	8.11111	5.77778	6.33333	5.22222	6.77778	4.875	8.875	7.88889	8.77778	6.875	7.375	6.5	9.875	9.75	10	7.71429	6.16667	4.16667	8	3			.125	10	4.28571	4			9.75	8.22222
"it"	"west"	"EU member state"	2010	9	814	32521	"UDC"	5.8	5.7	2008	6.5	"christdem"	"not in government"	6.3333335		2.666667	1.571429	1	6.2857141		6			6.1428571			6.2857141	3.4000001	5.3333335	"center"	7.4444447	4.875	5.22222	4.88889	4.66667	4.44444	4.5	5.875	5.44444	8.22222	7.5	9.375	9.375	4.875	4.875	7.5	5.5	5.66667	3.5	6	3			5.85714	4.42857	3.28571	4.85714			3.75	4.25
"it"	"west"	"EU member state"	2010	9	815	32610	"PDL"	38.2	43.8	2008	35.3	"cons"	"in government"	4.6666665		2.111111	4.5	1.22222	4.375		5.375			6.1428571			5.625	5.125	7.5555553	7.5555553	8.4444447	8.55556	6.33333	7.44444	6.33333	8.33333	4.33333	7.625	8.11111	8	5.875	7.5	6.75	8.25	7.875	8.14286	6.42857	3.66667	2.16667	8.875	2.125			3.5	5.625	2.25	6.125			8.375	5.33333
"it"	"west"	"EU member state"	2010	9	827		"SVP"	.4	.3	2008		"regionalist"	"not in government"	6.4000001		3	1.25	2.375	6.75		6.25			6.5			6.6666665	1.6666666	5.75	5.5	6.8333335	4.5	4.4	5.4	6	5.4	5	5.5	5.2	4.8	5.75	7.66667	5.8	7.25	5	9	4.75	8	7.66667	3.8	6.8			.5	8.5	3.5	2			2.16667	7.8
"it"	"west"	"EU member state"	2010	9	828	32902	"IDV"	4.5	4.6	2008	8	"liberal"	"not in government"	6.1428571		2.5	1.5	1	6		6			5.8333335			6.1666665	5	4	4.7142859	3.5	3.88889	5.875	4.71429	4.83333	3.75	5	6.14286	8.375	3	5.33333	3.85714	4.14286	3.83333	3.83333	3.66667	5.33333	3.66667	2.16667	3	5			4.33333	4.16667	4	3.83333			2.83333	4.14286
"it"	"west"	"EU member state"	2010	9	837		"PD"	34	34.4	2008	26.1	"socialist"	"not in government"	6.5555553		3.111111	1.875	1.11111	6.375		5.875			6.1428571			6.25	4.875	3.2222223	3.5555553	3.1111112	2.55556	8	3.88889	6.22222	2.77778	7.625	4.125	7.33333	3	7	4.25	6.125	3	6.125	3.85714	6.57143	4.2	2.33333	4	5.875			3.625	6.625	3.625	6			2.375	5.88889
"it"			2010		838		"SL"			2008																																																			
"it"	"west"	"EU member state"	2010	9	839		"PSI"	1.1	0	2008		"socialist"	"not in government"	5.75		2.75	2.333333	2.625	"strongly favors expanding EP powers"		6.5			6.6666665			"strongly favors a common foreign and security policy"	5.5	4.1428571	3.3333335	1.5	3.8	5.2	5	6.75	2.75	6.5	2.75	5.5	1.16667	7.75	.75	6	2.8	3.6	3	5.66667	3.8	2	4.2	6			4.8	3.4	5	5.8			2.6	3.6
"it"	"west"	"EU member state"	2010	9	840	32421	"MpA"	1.1	1.3	2008		"regionalist"	"not in government"	4.6666665		1.8	1	3	5.6666665		5			6.75			"neutral towards a common foreign and security policy"		6.2857141	4.5	6.8333335	4.42857	4	4.4	3.4	3.25	6.5	4	2.75	5.25	5.66667	8	7.5	5.66667	5.5	8.66667	4.33333	6.5	4.16667	7.8	2.4			2.16667	7.6	3.33333	3			7.5	5.33333
"it"	"west"	"EU member state"	2010	9	841		"PCI"	.78	0	2008		"rad left"	"not in government"	3.75		2.25	1.75	3	5.6666665		3			6.3333335			5.5	"neutral"	.79999995	1	1.2857144	.833333	8.83333	1	7.2	.714286	9.16667	3.66667	7.33333	2.2	9.2	1	5.33333	1.4	7	2	6	3.8	2.6	1.4	7.4			2.4	6.4	7.4	7.4			1.33333	6.71429
"it"			2010		842		"SD"	.78	0	2008																																																			
"nl"	"west"	"EU member state"	1999	11	1001	22521	"CDA"	18.4	19.3	1998	26.94	"christdem"	"not in government"	6.4545455	"pro European integration"	2.545455	1.818182		5.818182	5.0999999		5.2222223		4.7142859	5.4444447	6.3000002	5.9000001		5.1999998	5.3000002	6.7272725																														
"nl"	"west"	"EU member state"	1999	11	1002	22320	"PvdA"	29	30	1998	20.11	"socialist"	"in government"	6.5454545	"pro European integration"	2.424242	2.5		6	5.090909		5.5		5.4285712	5.8888888	6.1999998	6.0999999		3.8	4.4000001	3.6363637																														
"nl"	"west"	"EU member state"	1999	11	1003	22420	"VVD"	24.7	25.3	1998	19.69	"liberal"	"in government"	5.4545455	"pro European integration"	2.666667	4.090909		5	3.5		3.3		3.4285715	3.7777777	6	4.3000002		6.9000001	7.4000001	4.909091																														
"nl"	"west"	"EU member state"	1999	11	1004	22330	"D66"	9	9.3	1998	5.8	"liberal"	"in government"	6.6363635	"pro European integration"	2.30303	1.590909		6.3636365	5.7777777		5.5555553		5.4285712	6.2222223	6.4000001	6.0999999		4.4000001	4.9000001	2.2727273																														
"nl"	"west"	"EU member state"	1999	11	1005	22110	"GL"	7.3	7.3	1998	11.85	"green"	"not in government"	4.4545455	"neutral"	2.424242	2.954545		6.4545455	5.4444447		5.5555553		6	6.2222223	6.0999999	4.0999999		2.5999999	2.4000001	1.9090909																														
"nl"	"west"	"EU member state"	1999	11	1006		"SGP"	1.8	2	1998	2.9	"protestant"	"not in government"	2.8181818	"anti European integration"	1.818182	.2500001		3.5	3		3.1428571		3.1428571	3.7777777	4.2222223	2.6666667		7.6999998	7.3000002	9.363636																														
"nl"	"west"	"EU member state"	1999	11	1007		"GPV"	1.2	1.3	1998	2.9	"protestant"	"not in government"	3.1818182	"anti European integration"	1.575758	.2500001		"neutral towards expanding EP powers"	3.5		3.4285715		3.5714285	"neutral towards a common policy on environment"	4.2222223	3		6.6999998	5.8000002	8.636364																														
"nl"	"west"	"EU member state"	1999	11	1008		"RPF"	2	2	1998	2.9	"protestant"	"not in government"	3.3636363	"anti European integration"	1.575758	.2500001		"neutral towards expanding EP powers"	3.375		3.4285715		3.4285715	3.8888888	4.1111112	3		6.8000002	6	8.545455																														
"nl"	"west"	"EU member state"	1999	11	1009		"CD"			1998	.5	"rad right"	"not in government"	1.4444444	"anti European integration"	2.222222	0		3	1.6666666		2		1.2857143	1.8571428	1.2857143	1.5714285		9.375	8.5714283	9.25																														
"nl"	"west"	"EU member state"	1999	11	1014	22220	"SP"	3.8	3.3	1998	5.04	"rad left"	"not in government"	2.5999999	"anti European integration"	2.4	.5000001		4.8000002	3.75		4.1428571		3.8571429	4.4444447	5.125	2.5999999		1.1	.89999998	"center"																														
"nl"	"west"	"EU member state"	2002	9	1001	22521	"CDA"	27.9	28.7	2002	26.94	"christdem"	"in government"	5.78	"pro European integration"	2.56	1.811111		5		5.25	4.83	5.88	5	4.86	5.63	5.29		6.13	6.22	6.89																														
"nl"	"west"	"EU member state"	2002	9	1002	22320	"PvdA"	15.1	15.3	2002	20.11	"socialist"	"not in government"	6.11	"pro European integration"	2.56	2.777778		6		5.13	6.38	3.71	5.14	6	5.5	5.71		4	3.78	3.25																														
"nl"	"west"	"EU member state"	2002	9	1003	22420	"VVD"	15.4	16	2002	19.69	"liberal"	"in government"	4.44	"neutral"	2.78	4.444445		4.71		6.25	3.29	3	3.4	3.33	5.13	4.43		7.38	8	5.56																														
"nl"	"west"	"EU member state"	2002	9	1004	22330	"D66"	5.1	4.7	2002	5.8	"liberal"	"in government"	6.44	"pro European integration"	3	1.111111		6.25		5.75	5.14	3.71	4.67	6	6.13	6.14		4.63	5.11	1.44																														
"nl"	"west"	"EU member state"	2002	9	1005	22110	"GL"	7	6.7	2002	11.85	"green"	"not in government"	5.38	"pro European integration"	2.38	2.366667		6		3.75	6	3.33	4.6	6.5	5.29	4.86		2.5	1.89	1.44																														
"nl"	"west"	"EU member state"	2002	9	1006		"SGP"	1.7	1.3	2002	2.9	"protestant"	"not in government"	"neutral"	"neutral"	2	1.111111		3.4		"neutral toward expanding EU powers on the internal market"	5	4.2	4.5	5	5	4.33		8	6.5	9.38																														
"nl"	"west"	"EU member state"	2002	9	1014	22220	"SP"	5.9	6	2002	5.04	"rad left"	"not in government"	3	"anti European integration"	2.25	1.744444		3.67		2.63	4.17	3	4.2	5.33	4.83	3.33		1.63	.78	3.33																														
"nl"	"west"	"EU member state"	2002	9	1015	22720	"LPF"	17	17.3	2002		"rad right"	"not in government"	2.78	"anti European integration"	2.67	4.766667		2.5		3.67	2.67	2.67	3.33	2	3.25	3		8.375	8.11	5.44																														
"nl"	"west"	"EU member state"	2002	9	1016	22526	"CU"	2.5	2.7	2002		"no family"	"not in government"	4.22	"neutral"	2.11	1.111111		3.71		3.83	4.33	4.83	4.25	5.25	5	5		6.63	5.33	8.78																														
"nl"	"west"	"EU member state"	2006	12	1001	22521	"CDA"	26.5	27.3	2006	24.4	"christdem"	"in government"	5.33	"pro European integration"	2.27	3.25		5		5.78			4.8			4.86	3.38	6.09	5.56	6.7	4.86	4.67	5.8	4.6	5.29	4.6	6.67	4.2	5.67	5.33	7.13	7.2	6.33	5.83	7		6.75	6			5.8	5.2	4	2.33			7	5	5.4	5.2
"nl"	"west"	"EU member state"	2006	12	1002	22320	"PvdA"	21.2	22	2006	23.6	"socialist"	"not in government"	5.58	"pro European integration"	2.64	4.25		5.5		5			5.2			5.43	4.88	3.73	3.56	3.7	3	5.33	4	5.6	3.57	6.6	4.67	4.4	2	5	3.29	4.6	4.17	6.5	4.5		3	4.75			4.6	4.8	5	2.33			5.6	5.33	4	4.6
"nl"	"west"	"EU member state"	2006	12	1003	22420	"VVD"	14.6	14.7	2006	13.2	"liberal"	"in government"	4.5	"pro European integration"	2.55	5		4.25		6.33			2.6			4.29	2.38	7.45	7.89	5.1	7.86	6.17	8.6	7.8	8	7.6	6.5	6.4	2.33	4.5	2.86	5.4	8	7.67	8.17		4.5	4.75			6	6	5.5	2.33			7.4	5.67	6.6	6.4
"nl"	"west"	"EU member state"	2006	12	1004	22330	"D66"	2	2	2006	4.2	"liberal"	.5	6.5	"pro European integration"	3.27	1.25		5.75		6.25			5.2			5.86	5.75	4.45	5.22	2.5	5.43	4.67	5.6	5.4	5.14	5.6	3.5	5.8	1	6.83	1.14	7.4	4	6.17	3		3.5	4.75			2	7.6	3	3.33			5.2	4	3.8	5.6
"nl"	"west"	"EU member state"	2006	12	1005	22110	"GL"	4.6	4.7	2006	7.4	"green"	"not in government"	5.45	"pro European integration"	2.27	1.75		5.5		4.33			4.8			5.5	5.25	2.18	2	2.4	1.86	5.67	2	6.75	3.14	6.6	3.5	4.6	1.5	5.33	2	5.4	2.17	7	2.5		3.5	4.75			3.2	6.2	4	2.33			3.2	5.67	3.2	6
"nl"	"west"	"EU member state"	2006	12	1014	22220	"SP"	16.6	16.7	2006	7	"rad left"	"not in government"	2	"anti European integration"	3.36	1.25		3.63		2.67			2.6			2.57	2	1.64	1.11	5.22	1	6.8	1	7.6	1.14	8.8	5.33	5	3	4	2.57	4.75	5.33	6	6		3	5			7	5.2	5.5	2			2.6	4.67	5	4.6
"nl"	"west"	"EU member state"	2006	12	1016	22526	"CU"	4	4	2006	5.9	"protestant"	"not in government"	3.45	"neutral"	2.1	1		4.25		3.75			3.2			4.67	2.33	6	4.13	8.4	4.17	5.8	3.5	5	4.17	5.6	6.8	5.25	8.33	6.5	9	8.8	5.67	5.33	6.67		6.25	6			6.6	6	5	1.67			6.2	3.67	4.8	5.2
"nl"	"west"	"EU member state"	2006	11	1017		"PVV"	5.9	6	2006		"rad right"	"not in government"	1.55	"anti European integration"	3.2	1.14		2.86		2.29			1.6			1.83	"strongly opposes"	8.8	8.29	6.57	8.67	4	8.2	5	8.4	4	9.2	6.8	5.75	5.2	2.8	6.25	9.4	9.6	9.4		3.67	4.33			9	9	6.75	1.67			6.75	4.33	9	7.5
"nl"	"west"	"EU member state"	2010	14	1001	22521	"CDA"	13.6	14	2010	20.05	"christdem"	"in government"	5.2857141		2.642857	2.916667	1	5		5.818182			5.25			5.0999999	3.6666667	6.2857141	6.5	7.1428576	6	6.23077	6.25	6.1	6.09091	5.27273	7.09091	6.09091	5.90909	5.27273	7.72727	7.45455	7	6.27273	7	6.09091	7.6	5.6	7	3.90909			5.75	3	2.4	6.2			6	5.5
"nl"	"west"	"EU member state"	2010	14	1002	22320	"PvdA"	19.6	20	2010	11.6	"socialist"	"not in government"	5.2857141		2.785714	4.666667	1	5.4000001		5.181818			5.125			5.3000002	4.8461537	3.8571429	3.5714288	4	3.46154	6.53846	4.5	6.54545	3.45455	6.63636	4.63636	5.54545	3	5	3.45455	3.54545	5.18182	6	5.09091	6.27273	3.33333	3.44444	4.54545	4.63636			5.5	2.85714	5.3	5.9			4	5.8
